cifar100,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,426.1776419160021,47.29999997558594,9.377634763717651
cifar100,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_3x3~1|skip_connect~2|,417.4184352751574,44.72,7.0731775760650635
cifar100,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|none~2|,-inf,0.9999999992370605,4.611758708953857
cifar100,|none~0|+|none~0|none~1|+|none~0|none~1|avg_pool_3x3~2|,-inf,0.9999999996185303,2.0965187549591064
cifar100,|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,331.30990750621476,31.079999996948242,3.3294172286987305
cifar100,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,398.12779685636855,34.00000000305176,4.9957990646362305
cifar100,|none~0|+|none~0|nor_conv_1x1~1|+|none~0|none~1|avg_pool_3x3~2|,-inf,1.0,3.3158657550811768
cifar100,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,425.88446187002967,46.859999975585936,8.794519662857056
cifar100,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|avg_pool_3x3~2|,383.1185407866677,48.499999969482424,3.739128828048706
cifar100,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,425.0542435977913,58.89999998779297,9.316184759140015
cifar100,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,405.098341055828,49.200000006103515,5.53347110748291
cifar100,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,377.9792767432913,32.19999996337891,3.5850167274475098
cifar100,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,402.34031095563074,48.799999932861326,5.023304224014282
cifar100,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,383.82966602729243,39.85999994506836,3.5663106441497803
cifar100,|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,417.87712810860364,49.42000001220703,7.079900503158569
cifar100,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,423.10257156795365,49.78000001220703,7.981497049331665
cifar100,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,326.0887629928786,23.079999969482422,2.1886773109436035
cifar100,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,419.35026086623645,49.299999987792965,8.45669174194336
cifar100,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|none~1|none~2|,325.7438181793481,0.9999999992370605,4.9958178997039795
cifar100,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,405.82942451227586,49.86000002441406,7.728902816772461
cifar100,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,413.83837743339484,41.999999975585936,6.412946462631226
cifar100,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|avg_pool_3x3~1|nor_conv_3x3~2|,402.99312174618933,32.45999998474121,5.006850957870483
cifar100,|skip_connect~0|+|none~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,403.5450590329796,54.95999995117187,5.300434589385986
cifar100,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,403.7723581162344,39.95999998779297,5.272086143493652
cifar100,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,397.7914325391947,30.500000012207032,4.8608996868133545
