ImageNet16-120,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,380.781393543669,25.099999969482422,3.0188534259796143
ImageNet16-120,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,370.69747565287554,22.999999928792317,3.020402431488037
ImageNet16-120,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,332.4185666299929,18.46666662597656,2.2276132106781006
ImageNet16-120,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,335.8906862114181,21.3666666208903,2.0916881561279297
ImageNet16-120,|none~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,340.56485767661894,22.89999998474121,2.2432541847229004
ImageNet16-120,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,353.0523546429418,23.766666697184245,2.788423776626587
ImageNet16-120,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,358.9504650012942,31.36666658528646,2.635364532470703
ImageNet16-120,|nor_conv_1x1~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,372.64048730489947,25.699999959309896,3.050753593444824
ImageNet16-120,|nor_conv_1x1~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,358.1896375699836,21.13333332316081,2.7180798053741455
ImageNet16-120,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|none~1|nor_conv_3x3~2|,358.7541457023947,21.133333353678385,2.6026835441589355
ImageNet16-120,|avg_pool_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,366.38284461102273,22.399999908447267,3.160827398300171
ImageNet16-120,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,337.9963329518249,25.566666656494142,2.2280397415161133
ImageNet16-120,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,371.9544515629676,18.566666615804035,3.1096785068511963
ImageNet16-120,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,358.2341240961155,26.066666615804035,2.626284122467041
ImageNet16-120,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,285.9931897275513,12.933333300272624,2.699549674987793
ImageNet16-120,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|none~1|none~2|,372.2514859010587,21.466666646321613,3.034926176071167
ImageNet16-120,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,358.72187996702365,33.99999987792969,2.9453651905059814
ImageNet16-120,|none~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,358.36574567932996,16.43333332824707,2.5778884887695312
ImageNet16-120,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|skip_connect~1|avg_pool_3x3~2|,331.21454674963394,13.333333300272624,2.164348840713501
ImageNet16-120,|skip_connect~0|+|skip_connect~0|none~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,338.78229366693836,25.133333272298177,2.1069767475128174
ImageNet16-120,|skip_connect~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_3x3~2|,354.381492269748,24.166666671752928,2.4536495208740234
ImageNet16-120,|none~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,335.6447397205301,25.099999944051106,2.4936909675598145
ImageNet16-120,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,333.25700246144515,17.966666641235353,2.1370012760162354
ImageNet16-120,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|skip_connect~1|skip_connect~2|,356.14987570127033,26.13333325703939,2.6480233669281006
ImageNet16-120,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,389.055416950095,28.866666646321615,3.9306728839874268
ImageNet16-120,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,335.2670959471344,22.533333348592123,2.5442001819610596
ImageNet16-120,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,367.8150999520294,33.16666650390625,2.94267201423645
ImageNet16-120,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,278.32397403591426,6.466666674296061,1.889441967010498
ImageNet16-120,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,367.97933775623943,24.53333332824707,2.900496482849121
ImageNet16-120,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|none~0|skip_connect~1|none~2|,288.5847485938289,23.266666651407878,1.6943635940551758
ImageNet16-120,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,368.45604663998364,33.199999857584636,2.9621846675872803
ImageNet16-120,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|avg_pool_3x3~1|none~2|,334.6369279637384,13.2666666208903,2.3393657207489014
ImageNet16-120,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,280.37254132704817,10.133333302815755,1.7063539028167725
ImageNet16-120,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,367.8754680211146,22.266666666666666,2.906928062438965
ImageNet16-120,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_1x1~2|,373.8182932030664,22.400000030517578,2.8068437576293945
ImageNet16-120,|nor_conv_1x1~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,355.25842526080703,21.33333336385091,2.75549578666687
ImageNet16-120,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,371.3530599905535,24.266666681925457,3.035320520401001
ImageNet16-120,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,380.0233042138201,22.966666697184245,3.513946056365967
ImageNet16-120,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,386.2639213241304,19.499999989827472,3.6502270698547363
ImageNet16-120,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,387.9303538956954,27.89999996439616,3.8030385971069336
ImageNet16-120,|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,278.18322229680143,12.833333287556966,1.771883249282837
ImageNet16-120,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,388.0350064714524,24.633333302815757,3.922072410583496
ImageNet16-120,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,359.80612768692043,24.066666610717775,2.6593499183654785
ImageNet16-120,|none~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,359.85347110971173,34.333333221435545,2.329683542251587
ImageNet16-120,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|none~2|,341.8016080281045,22.13333332316081,2.5259172916412354
ImageNet16-120,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|avg_pool_3x3~2|,350.77442566286317,24.66666663614909,2.517045497894287
ImageNet16-120,|none~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,288.6009941328362,23.266666600545246,2.031012535095215
ImageNet16-120,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,357.09976961096754,21.56666664123535,2.700723886489868
ImageNet16-120,|nor_conv_3x3~0|+|none~0|none~1|+|none~0|none~1|nor_conv_1x1~2|,262.4455307002352,0.8333333326975505,2.55599045753479
ImageNet16-120,|nor_conv_3x3~0|+|skip_connect~0|none~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,327.7053725348023,11.333333287556966,2.016836166381836
ImageNet16-120,|skip_connect~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,331.0615410138796,18.83333330790202,2.0761117935180664
ImageNet16-120,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,372.31802108775156,26.799999888102214,2.8538050651550293
ImageNet16-120,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|none~2|,379.98898638250216,22.46666662597656,3.2347142696380615
ImageNet16-120,|none~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,339.5444387335612,28.99999993387858,2.5854971408843994
ImageNet16-120,|none~0|+|nor_conv_1x1~0|none~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,373.6211913616053,26.999999984741212,2.8831846714019775
ImageNet16-120,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|,386.7658315303046,35.93333319091797,3.820840358734131
ImageNet16-120,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|none~0|nor_conv_3x3~1|nor_conv_3x3~2|,380.76028917669805,15.366666664123535,3.2355124950408936
ImageNet16-120,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,333.6603841988413,16.46666667175293,2.1176974773406982
